VAR3	StepID	x	y	finalcl	STEPLENGTH	TURNANGLE	BEARING	BRGPREV	NETDISP	arrival_bearing	next_bearing	bearing2targetmead	dist2targetmead	observed	landcover	bearing2pixel	bearing2gap	dist2gap	strata	Xdp	Xtm	XtmDtm_0	XtmDtm_pos0_5	XtmDtm_neg0_5	Xcg	XcgDcg_0	XcgDcg_pos0_5	XcgDcg_neg0_5	conifer	decid	meadow
257	5	386982.0484	5953048.674	0	10	-3.30E-10	6.802493282	6.802493282	39.68276749	1.452070457	1.452070476	1.749319536	68.30969536	1	4	1.570796327	1.714956843	188.2787627	3515	0.992960359	0.984107009	0.984107009	8.133612899	0.11906967	0.989626856	0.989626856	13.57913607	0.072122505	0	1	0
257	6	386983.2329	5953058.604	0	10	0	6.802493282	6.802493282	49.67397509	1.452070476	1.452070358	1.799133615	58.82119651	1	6	1.570796327	1.729504335	178.6412198	3516	0.992960361	0.97404411	0.97404411	7.470429159	0.127002333	0.987432297	0.987432297	13.19769738	0.073878231	0	0	0
257	7	386984.4174	5953068.533	0	9.723750694	-13.6655	353.1369805	6.802493282	59.66812856	1.452070358	1.690578589	1.867854674	49.53436223	1	6	1.570796327	1.745707076	169.0457982	3517	0.992960347	0.956201672	0.956201672	6.729809746	0.135861439	0.984742074	0.984742074	12.80338144	0.075739129	0	0	0
257	8	386983.2554	5953078.188	0	9.999824068	-12.7669	340.3700173	353.1369805	69.21262326	1.690578589	1.913404239	1.910737416	39.99977471	1	4	1.570796327	1.749069653	159.3377175	3518	0.992834678	0.94277431	0.94277431	5.962611486	0.149066127	0.984151352	0.984151352	12.4228485	0.077965523	0	1	0
257	9	386979.8961	5953087.606	0	10	0.203724	340.5737417	340.3700173	78.51552524	1.913404239	1.909848634	1.909848492	30.00000002	1	4	1.570796327	1.73812541	149.4815707	3519	0.941881756	0.943070333	0.943070333	5.165408947	0.172180298	0.986033123	0.986033123	12.05550286	0.080648757	0	1	0
257	10	386976.5701	5953097.037	0	10	-1.77E+00	340.5737417	340.5737417	87.98251798	1.909848634	1.909848207	1.90984842	20.00000304	1	6	1.570796327	1.725887815	139.639112	3520	0.943070285	0.943070356	0.943070356	4.21753917	0.210876926	0.987997403	0.987997403	11.67506594	0.083608853	0	0	0
257	11	386973.2442	5953106.468	0	10	2.09E-09	340.5737417	340.5737417	97.55592877	1.909848207	1.909848634	1.909848634	9.999996973	1	6	1.570796327	1.711796788	129.8207247	3512	0.943070427	0.943070285	0.943070285	2.982249644	0.298225055	0.990075893	0.990075893	11.28081562	0.086895337	0	0	0
258	2	387113.6351	5952951.448	0	10	-2.90E-10	28.54674657	28.54674657	10	1.072561373	1.072561851	0.801604875	105.8718823	1	4	0.785398163	1.083527649	173.7770981	3522	0.959051205	0.999868674	0.999868674	10.28805505	0.097174574	0.955887592	0.955887592	12.60094438	0.072512112	0	1	0
258	3	387118.4139	5952960.232	0	9.841477467	16.33473	44.8814816	28.54674657	20	1.072561851	0.787466358	0.773800027	96.27393901	1	6	0.785398163	1.08419719	163.7777318	3525	0.95905107	0.999932742	0.999932742	9.811268477	0.10190991	0.955690712	0.955690712	12.23051632	0.074677529	0	0	0
258	4	387125.3584	5952967.206	0	10	6.372451	51.25393302	44.8814816	29.57403783	0.787466358	0.676246458	0.772244002	86.43348955	1	6	0.785398163	1.102836413	154.3931747	3526	0.999997861	0.999913485	0.999913485	9.296156983	0.107552721	0.950038143	0.950038143	11.80470371	0.076458715	0	0	0
258	5	387133.1577	5952973.464	0	9.965054777	4.735845	55.98977873	51.25393302	39.23306009	0.676246458	0.593590184	0.784776134	76.48553712	1	4	0.785398163	1.131307666	145.3482605	3527	0.994048865	0.999999807	0.999999807	8.745599324	0.114343177	0.940767473	0.940767473	11.34193652	0.078032833	0	1	0
258	6	387141.4181	5952979.038	0	10	4.847507	60.83728628	55.98977873	48.81977304	0.593590184	0.508985859	0.813157341	66.72892356	1	4	0.785398163	1.168602233	136.8846594	3528	0.981661177	0.999614739	0.999614739	8.165630247	0.122370178	0.927471416	0.927471416	10.85120388	0.079272608	0	1	0
258	7	387150.1505	5952983.911	0	10	-4.98E+00	60.83728627	60.83728628	58.36569087	0.508985859	0.508984937	0.865481193	57.26634116	1	4	0.785398163	1.21607797	129.1278804	3529	0.962040731	0.996795068	0.996795068	7.543199578	0.131721347	0.908682148	0.908682148	10.32575954	0.079965376	0	1	0
258	8	387158.8829	5952988.784	0	9.506556622	-8.80077	52.03651554	60.83728627	68.04217443	0.508984937	0.662588227	0.938218746	48.02207005	1	4	0.785398163	1.269483177	121.6988551	3530	0.962040479	0.988345643	0.988345643	6.8490335	0.142622621	0.885101153	0.885101153	9.764188453	0.080232377	0	1	0
258	9	387166.3779	5952994.632	0	10	-36.394	15.64247613	52.03651554	77.52055863	0.662588227	1.297783618	1.004674794	38.96034808	1	4	1.570796327	1.317052672	114.0189301	3531	0.615159475	0.843987583	0.843987583	5.268020681	0.135214929	0.967979439	0.967979439	10.33605028	0.090652055	0	1	0
258	10	387169.0742	5953004.262	0	9.724363009	12.95851	28.60099491	15.64247613	86.14234617	1.297783618	1.071614551	0.906670318	29.5285403	1	6	0.785398163	1.318904978	104.0209643	3532	0.871577501	0.99265554	0.99265554	5.394107038	0.182674354	0.861028957	0.861028957	8.78169188	0.084422327	0	0	0
258	11	387173.7293	5953012.799	0	10	14.02975	42.63074663	28.60099491	95.53808489	1.071614551	0.826749593	0.826749593	20.00000391	1	6	0.785398163	1.344063485	94.62237159	3523	0.959318946	0.999145151	0.999145151	4.468313392	0.223415626	0.847963319	0.847963319	8.248481038	0.087172631	0	0	0
258	12	387180.5021	5953020.157	0	10	4.35E-09	42.63074664	42.63074663	105.538059	0.826749593	0.826749593	0.826749593	10.00000195	1	7	0.785398163	1.401551848	86.07305544	3524	0.999145151	0.999145151	0.999145151	3.1595747	0.315957408	0.816107276	0.816107276	7.571481396	0.087965756	0	0	1
259	2	387131.6706	5952884.835	0	9.935273446	17.48681	37.30195952	19.81514907	10	1.224956749	0.919754257	0.937857318	135.7000807	1	4	0.785398163	-0.338010566	120.1266355	3534	0.904939591	0.988400597	0.988400597	11.51391588	0.084848261	0.432611722	0.432611722	4.741523851	0.039471045	0	1	0
259	3	387137.6915	5952892.738	0	9.972262853	1.449467	38.75142744	37.30195952	19.70360836	0.919754257	0.894456493	0.939287341	125.7665642	1	4	0.785398163	-0.418579732	117.4481201	3540	0.990987789	0.98818241	0.98818241	11.0820401	0.088115949	0.358647344	0.358647344	3.886786214	0.033093643	0	1	0
259	4	387143.9336	5952900.515	0	10	-18.6465	20.10491394	38.75142744	29.57060051	0.894456493	1.219899055	0.943146551	115.8051814	1	4	1.570796327	1.326069575	210.7646344	3541	0.779868992	0.809409898	0.809409898	8.710287827	0.07521501	0.970203567	0.970203567	14.08515844	0.066828851	0	1	0
259	5	387147.371	5952909.906	0	9.955684782	3.404647	23.50956115	20.10491394	39.41086309	1.219899055	1.16047719	0.917420613	106.2208576	1	4	0.785398163	1.33134642	200.8237453	3542	0.907080259	0.991297688	0.991297688	10.21666127	0.096183193	0.854635313	0.854635313	12.11123315	0.060307775	0	1	0
259	6	387151.3423	5952919.035	0	10	8.54644	32.05600182	23.50956115	49.33043399	1.16047719	1.011313694	0.89261114	96.58752406	1	4	0.785398163	1.340208697	191.0205419	3543	0.930478674	0.994258192	0.994258192	9.771465313	0.101166951	0.850000263	0.850000263	11.74786904	0.061500553	0	1	0
259	7	387156.6498	5952927.511	0	10	3.40E-09	32.05600183	32.05600182	59.30826706	1.011313694	1.011313694	0.878946297	86.66598206	1	4	0.785398163	1.357997285	181.5852707	3544	0.974589438	0.995627563	0.995627563	9.268751585	0.106947978	0.840495564	0.840495564	11.32597854	0.062372782	0	1	0
259	8	387161.9573	5952935.986	0	10	-3.68E+00	32.05600182	32.05600183	69.29249141	1.011313694	1.011313163	0.861752515	76.76480427	1	4	0.785398163	1.377728736	172.2137442	3545	0.974589438	0.997086422	0.997086422	8.736025154	0.113802481	0.829641784	0.829641784	10.88740857	0.063220323	0	1	0
259	9	387167.2648	5952944.461	0	9.787302596	17.20157	49.25758135	32.05600182	79.28069242	1.011313163	0.711089656	0.839475769	66.89304138	1	4	0.785398163	1.399721529	162.9169732	3546	0.974589557	0.998538163	0.998538163	8.166860525	0.122088342	0.81716365	0.81716365	10.43018967	0.064021504	0	1	0
259	10	387174.6801	5952950.849	0	10	8.130244	57.38782571	49.25758135	88.5512662	0.711089656	0.569190004	0.861384945	57.20001536	1	4	0.785398163	-0.984405274	127.078314	3547	0.997240393	0.997114393	0.997114393	7.541245133	0.131839914	-0.197696136	-0.197696136	-2.228609113	-0.017537289	0	1	0
259	11	387183.1035	5952956.239	0	9.996792961	8.007855	65.39568138	57.38782571	97.65232073	0.569190004	0.42942653	0.921796733	47.71091103	1	4	0.785398163	-1.0630295	127.2995776	3535	0.976717924	0.990712128	0.990712128	6.843154327	0.143429546	-0.274078459	-0.274078459	-3.092348161	-0.024291896	0	1	0
259	12	387192.1926	5952960.401	0	9.911312554	-19.4095	45.9861095	65.39568138	106.3258765	0.42942653	0.768186996	1.042681317	39.18756396	1	4	0.785398163	1.55138398	144.6265796	3536	0.937308316	0.967084859	0.967084859	6.053948434	0.15448647	0.720699293	0.720699293	8.667186733	0.059928035	0	1	0
259	13	387199.3206	5952967.287	0	9.841500636	-15.1989	30.78711015	45.9861095	116.1245777	0.768186996	1.033460024	1.133051881	29.76878615	1	4	0.785398163	1.602159828	137.7803896	3537	0.999851892	0.940174662	0.940174662	5.129666202	0.172316942	0.684585321	0.684585321	8.035655084	0.058322197	0	1	0
259	14	387204.3579	5952975.742	0	10	-8.51055	22.2765545	30.78711015	125.89979	1.033460024	1.181997073	1.181997119	20.00000172	1	6	1.570796327	1.643067551	129.596342	3538	0.859075139	0.92536492	0.92536492	4.13835791	0.206917878	0.997389572	0.997389572	11.35432169	0.08761298	0	0	0
259	15	387208.1487	5952984.996	0	10	0	22.2765545	22.2765545	135.5879498	1.181997073	1.181997166	1.181997166	10.00000067	1	6	1.570796327	1.679929575	120.7225837	3539	0.925364903	0.925364938	0.925364938	2.926260969	0.292626077	0.994050875	0.994050875	10.92201762	0.090472033	0	0	0
260	2	386921.8666	5953037.709	0	10	3.30E-10	350.9593004	350.9593004	10	1.728586374	1.728586275	1.216618082	86.93802626	1	4	1.570796327	1.404406856	200.0535537	3582	0.987576958	0.937931806	0.937931806	8.745328986	0.100592679	0.986189179	0.986189179	13.94868826	0.069724771	0	1	0
260	3	386920.2952	5953047.585	0	9.830154933	8.583458	359.5427589	350.9593004	20	1.728586275	1.578776654	1.154069665	78.37346657	1	4	1.570796327	1.387694152	190.6010474	3583	0.987576974	0.914418784	0.914418784	8.095238849	0.103290555	0.983283579	0.983283579	13.57504968	0.071222325	0	1	0
260	4	386920.2168	5953057.415	0	10	13.0221	12.56486837	359.5427589	29.75624374	1.578776654	1.351497935	1.095784434	69.53470629	1	4	1.570796327	1.377376959	180.9594418	3584	0.999968157	0.889287283	0.889287283	7.415541914	0.106645189	0.981352717	0.981352717	13.20127121	0.072951547	0	1	0
260	5	386922.3922	5953067.175	0	9.982228662	13.33137	25.89624271	12.56486837	39.35577999	1.351497935	1.118821785	1.053554927	59.91329343	1	4	0.785398163	1.378890511	170.9629894	3585	0.843999255	0.964260908	0.964260908	7.463734067	0.124575593	0.82899261	0.82899261	10.83931183	0.063401511	0	1	0
260	6	386926.7519	5953076.155	0	10	0.872032	26.76827513	25.89624271	48.43526532	1.118821785	1.10360159	1.040522308	49.9565585	1	4	0.785398163	1.394801374	161.3368592	3586	0.944927401	0.967631973	0.967631973	6.839218305	0.136903312	0.819989753	0.819989753	10.41538251	0.064556745	0	1	0
260	7	386931.2557	5953085.084	0	9.989752249	2.49024	29.25851595	26.76827513	57.78142763	1.10360159	1.060139264	1.02475497	39.98141937	1	4	0.785398163	1.41371752	151.7850158	3587	0.949799028	0.971490663	0.971490663	6.142819224	0.15364185	0.809016509	0.809016509	9.967169279	0.065666359	0	1	0
260	8	386936.1382	5953093.799	0	10	2.702316	31.9608322	29.25851595	67.17687289	1.060139264	1.012974414	1.012974471	29.99999646	1	4	0.785398163	1.438001379	142.4552285	3588	0.962495469	0.974216082	0.974216082	5.336000926	0.177866719	0.794505672	0.794505672	9.482791437	0.066566819	0	1	0
260	9	386941.4316	5953102.283	0	10	-2.80E-10	31.9608322	31.9608322	76.59309286	1.012974414	1.012974499	1.012974499	19.99999728	1	4	0.785398163	1.468914732	133.408693	3589	0.974216095	0.974216076	0.974216076	4.356826445	0.217841352	0.775356722	0.775356722	8.955578006	0.067128894	0	1	0
260	10	386946.725	5953110.767	0	10	-2.80E-10	31.9608322	31.9608322	86.14099777	1.012974499	1.012974499	1.012974499	9.999998642	1	7	0.785398163	1.504285801	124.5080986	3590	0.974216076	0.974216076	0.974216076	3.080741523	0.308074194	0.752538739	0.752538739	8.397067834	0.067441941	0	0	1
261	2	386944.1426	5952956.901	0	10	-5.16E+00	255.1565777	255.1565777	10	-2.882526447	-2.882526447	-2.440227045	101.2243932	1	4	3.141592654	-1.80801342	166.5652504	3592	0.966629617	0.763961725	0.763961725	7.686244434	0.075932729	0.234998566	0.234998566	3.032895266	0.018208451	0	1	0
261	3	386934.4763	5952954.339	0	10	5.16E-09	255.1565777	255.1565777	20	-2.882526447	-2.882525506	-2.393830815	92.28600567	1	4	3.141592654	-1.753719585	162.0424231	3596	0.966629617	0.733212652	0.733212652	7.043651744	0.076324159	0.181904834	0.181904834	2.315573675	0.014289923	0	1	0
261	4	386924.81	5952951.777	0	10	-5.16E+00	255.1565777	255.1565777	30	-2.882525506	-2.882526447	-2.337636344	83.58848334	1	4	3.141592654	-1.696487942	158.0237573	3597	0.966629376	0.693863182	0.693863182	6.343764699	0.075892808	0.125360923	0.125360923	1.575880826	0.00997243	0	1	0
261	5	386915.1437	5952949.215	0	10	5.16E-09	255.1565777	255.1565777	40	-2.882526447	-2.882525481	-2.268669771	75.21544784	1	4	3.141592654	-1.636477968	154.5486075	3598	0.966629617	0.642589752	0.642589752	5.572977867	0.074093528	0.065634425	0.065634425	0.81595129	0.005279577	0	1	0
261	6	386905.4774	5952946.654	0	10	-5.24E+00	255.1565777	255.1565777	50	-2.882525481	-2.882526447	-2.18295933	67.28812295	1	4	3.141592654	-1.573944373	151.6543215	3599	0.966629369	0.57463902	0.57463902	4.713725837	0.070052866	0.003148041	0.003148041	0.038767496	0.000255631	0	1	0
261	7	386895.8111	5952944.092	0	10	5.24E-09	255.1565777	255.1565777	60	-2.882526447	-2.882525481	-2.075408178	59.98350182	1	4	3.141592654	-1.509241813	149.3746879	3600	0.966629617	0.483467706	0.483467706	3.744409839	0.062423995	-0.06151565	-0.06151565	-0.751837739	-0.005033234	0	1	0
261	8	386886.1448	5952941.53	0	9.214785311	-16.0421	239.1143803	255.1565777	70	-2.882525481	-2.602537656	-1.940130839	53.55696448	1	4	-2.35619449	-1.442821647	147.7381419	3601	0.864656066	0.914686949	0.914686949	6.693919105	0.124986903	0.611079392	0.611079392	7.427522119	0.050274912	0	1	0
261	9	386878.2368	5952936.8	0	10	-32.3438	206.7705255	239.1143803	78.89705233	-2.602537656	-2.038029969	-1.818310549	46.6365974	1	4	-2.35619449	-1.3842511	144.3033624	3602	0.969810657	0.858794702	0.858794702	5.864794308	0.125755193	0.56369539	0.56369539	6.771466098	0.046925214	0	1	0
261	10	386873.7326	5952927.872	0	10	0	206.7705255	206.7705255	86.08251331	-2.038029969	-2.038029969	-1.759275768	36.94136151	1	4	-2.35619449	-1.339680588	136.5010072	3603	0.949811199	0.827071514	0.827071514	5.026891507	0.136077592	0.526333297	0.526333297	6.149343786	0.045049805	0	1	0
261	11	386869.2284	5952918.943	0	10	0	206.7705255	206.7705255	93.78514451	-2.038029969	-2.03803042	-1.658924369	27.46554729	1	4	-2.35619449	-1.289819376	129.0022854	3593	0.949811199	0.766597972	0.766597972	4.017554663	0.146276155	0.483300819	0.483300819	5.489290735	0.042551887	0	1	0
261	12	386864.7242	5952910.015	0	9.203558214	-17.5719	189.1986167	206.7705255	101.8877204	-2.03803042	-1.731342452	-1.45805128	18.54855465	1	4	-1.570796327	-1.233963152	121.8632707	3594	0.892817518	0.993651007	0.993651007	4.279459433	0.230716598	0.943806032	0.943806032	10.41883508	0.085496106	0	1	0
261	13	386863.2529	5952900.93	0	10	-30.0416	159.1569859	189.1986167	107.8258853	-1.731342452	-1.207017235	-1.207017235	10.00000142	1	6	-1.570796327	-1.195386444	113.8595644	3595	0.987140128	0.934558867	0.934558867	2.955334838	0.295533442	0.930357415	0.930357415	9.927378542	0.087189676	0	0	0
262	2	386919.2753	5952876.731	0	10	0	24.84624018	24.84624018	10	1.137147405	1.137147734	1.081337331	79.29764773	1	4	0.785398163	-0.097110785	327.2666223	3605	0.938771465	0.956528667	0.956528667	8.517813808	0.107415719	0.635215397	0.635215397	11.49137173	0.03511318	0	1	0
262	3	386923.4772	5952885.806	0	10	0	24.84624018	24.84624018	20	1.137147734	1.137147734	1.073289768	69.31545905	1	4	0.785398163	-0.126238581	324.1018892	3606	0.938771352	0.958844645	0.958844645	7.982947979	0.115168363	0.612452712	0.612452712	11.02588208	0.034019802	0	1	0
262	4	386927.679	5952894.88	0	10	0	24.84624018	24.84624018	30	1.137147734	1.137147405	1.062535368	59.33926961	1	4	0.785398163	-0.155915076	321.2174142	3607	0.938771352	0.961842649	0.961842649	7.409265003	0.12486276	0.588727	0.588727	10.55148277	0.032848415	0	1	0
262	5	386931.8808	5952903.954	0	10	0	24.84624018	24.84624018	40	1.137147405	1.137147734	1.047436827	49.37272532	1	4	0.785398163	-0.186102204	318.6208081	3608	0.938771465	0.96586387	0.96586387	6.786712795	0.137458744	0.564061264	0.564061264	10.06846683	0.031600155	0	1	0
262	6	386936.0827	5952913.029	0	10	-3.00E-10	24.84624018	24.84624018	50	1.137147734	1.137147825	1.02470946	39.42311664	1	6	0.785398163	-0.216756961	316.3191617	3609	0.938771352	0.971501451	0.971501451	6.099846848	0.154727667	0.538487578	0.538487578	9.577197418	0.030277007	0	0	0
262	7	386940.2845	5952922.103	0	10	0	24.84624018	24.84624018	60	1.137147825	1.137147314	0.986675634	29.50759911	1	4	0.785398163	1.523801203	313.2427111	3610	0.93877132	0.979811984	0.979811984	5.32242664	0.180374778	0.739544428	0.739544428	13.08894842	0.041785325	0	1	0
262	8	386944.4864	5952931.178	0	9.881492583	4.731899	29.5781393	24.84624018	70	1.137147314	1.054560475	0.910422231	19.67778144	1	4	0.785398163	1.53620566	304.0043446	3611	0.938771496	0.992194666	0.992194666	4.401340362	0.223670558	0.731138209	0.731138209	12.74792136	0.041933353	0	1	0
262	9	386949.364	5952939.771	0	10	16.41849	45.99662994	29.5781393	79.85197346	1.054560475	0.768003878	0.768003878	10.00000265	1	4	0.785398163	1.551708321	295.2825117	3612	0.963993996	0.999848723	0.999848723	3.161799701	0.316179886	0.720474406	0.720474406	12.38047823	0.04192757	0	1	0
264	2	387021.8442	5952872.959	0	10	-2.80E-10	211.9856994	211.9856994	10	-2.129051758	-2.129052288	-2.823397663	80.80921909	1	4	-2.35619449	-2.45283888	138.3922827	3614	0.974313812	0.892831444	0.892831444	8.026014354	0.099320529	0.995333565	0.995333565	11.70912888	0.08460825	0	1	0
264	3	387016.5471	5952864.477	0	9.834842498	5.407861	217.3935613	211.9856994	20	-2.129052288	-2.223437356	-2.910681214	73.40392714	1	4	-2.35619449	-2.477514179	128.9511658	3615	0.974313932	0.850170796	0.850170796	7.283931118	0.09923081	0.992649788	0.992649788	11.27220013	0.087414488	0	1	0
264	4	387010.5746	5952856.663	0	10	19.99798	237.3915414	217.3935613	29.80548352	-2.223437356	-2.572466945	-3.005218598	66.09676497	1	4	-2.35619449	-2.498209237	119.4576464	3616	0.991200707	0.796674016	0.796674016	6.476953134	0.097991984	0.989932843	0.989932843	10.81963749	0.090573001	0	1	0
264	5	387002.1508	5952851.274	0	10	-4.85E+00	237.3915414	237.3915414	39.1729552	-2.572466945	-2.572467842	-3.078636172	57.17262396	1	4	-2.35619449	-2.491433127	109.4877142	3617	0.976704128	0.750193482	0.750193482	5.672406538	0.099215431	0.990869185	0.990869185	10.36809617	0.094696435	0	1	0
264	6	386993.7271	5952845.885	0	9.71904245	18.80062	256.1921638	237.3915414	48.79215091	-2.572467842	-2.900601211	3.10476513	48.66863009	1	6	3.141592654	-2.483299702	99.52382164	3618	0.842372932	0.999321943	0.999321943	6.971560248	0.143245459	0.7910377	0.7910377	7.891520778	0.079292783	0	0	0
264	7	386984.2889	5952843.566	0	10	9.837793	266.0299572	256.1921638	57.19107925	-2.900601211	-3.072302223	3.037081788	39.41249807	1	4	3.141592654	-2.43986796	90.72436532	3619	0.971101829	0.994543709	0.994543709	6.24368315	0.158418863	0.763729972	0.763729972	7.274477483	0.080182181	0	1	0
264	8	386974.3129	5952842.873	0	9.927094446	2.176162	268.2061192	266.0299572	65.40837184	-3.072302223	-3.110283313	2.978654056	29.61368573	1	4	3.141592654	-2.36847715	82.86954408	3620	0.997600378	0.986754849	0.986754849	5.369767734	0.181327234	0.715738377	0.715738377	6.515560459	0.078624307	0	1	0
264	9	386964.3907	5952842.563	0	9.980128934	18.835	287.0411268	268.2061192	73.81817205	-3.110283313	2.844168624	2.882529641	19.96545764	1	4	3.141592654	-2.279935221	75.84791625	3621	0.999509903	0.966630435	0.966630435	4.319168028	0.216332032	0.6511805	0.6511805	5.671177151	0.074770375	0	1	0
264	10	386954.8487	5952845.487	0	10	-4.39142	282.6497036	287.0411268	80.73930076	2.844168624	2.920814404	2.920814404	9.999997779	1	6	3.141592654	-2.34982854	70.94985636	3622	0.95609457	0.975727317	0.975727317	3.085520353	0.308552104	0.702591077	0.702591077	5.918046732	0.08341168	0	0	0
265	2	387082.8398	5952615.338	0	10	0	270.8348949	270.8348949	10	3.127021137	3.127021139	2.806907987	74.6918721	1	4	3.141592654	1.819413216	113.1408341	3624	0.999893837	0.944513935	0.944513935	8.162910635	0.109287803	0.246063609	0.246063609	2.617321533	0.023133306	0	1	0
265	3	387072.8409	5952615.484	0	10	0	270.8348949	270.8348949	20	3.127021139	3.127020138	2.758682433	65.27576466	1	4	3.141592654	1.73228389	110.9601407	3625	0.999893837	0.927581244	0.927581244	7.494245961	0.114809011	0.160786593	0.160786593	1.693687696	0.015263929	0	1	0
265	4	387062.842	5952615.629	0	10	0	270.8348949	270.8348949	30	3.127020138	3.127021137	2.694412236	56.06224031	1	4	3.141592654	1.642374592	109.651517	3626	0.999893823	0.901669943	0.901669943	6.75122865	0.120423811	0.071517159	0.071517159	0.748889217	0.006829721	0	1	0
265	5	387052.843	5952615.775	0	10	0	270.8348949	270.8348949	40	3.127021137	3.127021139	2.60541643	47.1701664	1	4	3.141592654	2.254349234	218.260878	3627	0.999893837	0.859668347	0.859668347	5.904248673	0.12516913	0.631551693	0.631551693	9.330326739	0.042748507	0	1	0
265	6	387042.8441	5952615.921	0	9.325407835	20.70711	291.5420057	270.8348949	50	3.127021139	2.765614074	2.476710384	38.82105526	1	6	3.141592654	1.45981322	109.7545637	3628	0.999893837	0.786989426	0.786989426	4.903459194	0.126309271	-0.110755413	-0.110755413	-1.160315927	-0.010571915	0	0	0
265	7	387034.1701	5952619.345	0	10	21.63375	313.1757598	291.5420057	58.81549137	2.765614074	2.388033242	2.388033463	30.0000004	1	6	2.35619449	1.37614259	107.6889272	3629	0.917352028	0.999493183	0.999493183	5.474449659	0.182481653	0.556979443	0.556979443	5.779958122	0.053672725	0	0	0
265	8	387026.8775	5952626.187	0	10	-2.30E-10	313.1757598	313.1757598	66.87139404	2.388033242	2.388033242	2.388033573	19.99999774	1	4	2.35619449	1.293523545	102.7367751	3630	0.99949319	0.999493179	0.999493179	4.469869131	0.223493482	0.486540327	0.486540327	4.93153145	0.048001618	0	1	0
265	9	387019.5849	5952633.03	0	10	0	313.1757598	313.1757598	75.39432775	2.388033242	2.388033903	2.388033903	9.999995085	1	7	2.35619449	1.203226094	98.55346258	3631	0.99949319	0.999493169	0.999493169	3.160674142	0.31606757	0.4057762	0.4057762	4.028306572	0.040874328	0	0	1
266	2	386844.9434	5952898.067	0	10	-4.85E+00	52.71974259	52.71974259	10	0.650662991	0.650663051	0.683522659	107.5309316	1	4	0.785398163	-0.660121051	265.9219704	3633	0.99093694	0.994815177	0.994815177	10.3159471	0.095934695	0.124949679	0.124949679	2.037568678	0.00766228	0	1	0
266	3	386852.9003	5952904.124	0	9.98179009	9.410219	62.12996176	52.71974259	20	0.650663051	0.486424522	0.686891	97.5368851	1	4	0.785398163	-0.696800351	263.528299	3636	0.990936948	0.995152091	0.995152091	9.828198087	0.100763912	0.088481948	0.088481948	1.436376552	0.005450559	0	1	0
266	4	386861.7243	5952908.79	0	10	1.268771	63.39873318	62.12996176	29.89205154	0.486424522	0.46427979	0.709537001	87.77749664	1	6	0.785398163	-0.73236277	259.9201104	3637	0.955639296	0.997123922	0.997123922	9.342018669	0.106428402	0.053010534	0.053010534	0.854637845	0.003288079	0	0	0
266	5	386870.6657	5952913.268	0	9.936020578	-4.5689	58.8298298	63.39873318	39.82705018	0.46427979	0.54402199	0.740625341	78.11449162	1	4	0.785398163	-0.768669226	256.4342522	3638	0.948883022	0.998997865	0.998997865	8.829383188	0.113031308	0.016728157	0.016728157	0.267877426	0.001044624	0	1	0
266	6	386879.1673	5952918.41	0	10	-9.19878	49.63104135	58.8298298	49.76163193	0.54402199	0.704571028	0.769005871	68.39742604	1	4	0.785398163	-0.806488776	254.0797801	3639	0.971009935	0.999865649	0.999865649	8.269162521	0.120898738	-0.021089049	-0.021089049	-0.336156921	-0.001323037	0	1	0
266	7	386886.7862	5952924.888	0	10	2.20E-10	49.63104135	49.63104135	59.67379585	0.704571028	0.704571093	0.780027722	58.42172756	1	4	0.785398163	-0.845848481	253.679243	3640	0.996735265	0.999985579	0.999985579	7.643300504	0.130829758	-0.060413507	-0.060413507	-0.962224731	-0.003793076	0	1	0
266	8	386894.4051	5952931.365	0	9.91244256	-11.4065	38.2244421	49.63104135	69.61108971	0.704571093	0.903654249	0.795585754	48.45604858	1	4	0.785398163	1.373819374	309.6226608	3641	0.99673527	0.999948107	0.999948107	6.960676666	0.143649284	0.83181802	0.83181802	14.6367513	0.047272868	0	1	0
266	9	386900.5384	5952939.152	0	10	-5.04196	33.18248112	38.2244421	79.12782538	0.903654249	0.991652351	0.767895951	38.6162322	1	4	0.785398163	1.38874806	300.8193003	3642	0.993015894	0.99984684	0.99984684	6.213244257	0.160897216	0.823439494	0.823439494	14.28185242	0.047476516	0	1	0
266	10	386906.0114	5952947.521	0	9.985856685	6.611273	39.79375501	33.18248112	88.57740057	0.991652351	0.876264584	0.69117528	28.95069052	1	4	0.785398163	1.402010138	291.6230699	3643	0.978804903	0.995564307	0.995564307	5.356717969	0.185029023	0.815842344	0.815842344	13.93211918	0.047774407	0	1	0
266	11	386912.4026	5952955.194	0	10	1.403927	41.19768218	39.79375501	98.3860765	0.876264584	0.851761438	0.595430084	19.22343591	1	4	0.785398163	1.419717598	283.0301719	3634	0.995874487	0.982010263	0.982010263	4.305578717	0.223975503	0.805475206	0.805475206	13.5509126	0.047877979	0	1	0
266	12	386918.9892	5952962.718	0	9.880971625	29.55436	70.75204905	41.19768218	108.2780558	0.851761438	0.335940067	0.335940067	9.880972171	1	4	0	-1.032381598	265.2442081	3635	0.658658789	0.944100827	0.944100827	2.967687833	0.300343709	0.512775645	0.512775645	8.351228075	0.031485053	0	1	0
